id,title,link,content,gold_label,content_length
11,فلم ساز ودھو ونود چوپڑا کی نئی فلم ’زیرو سے ری اسٹارٹ‘ کا ٹیزر جاری,https://www.express.pk/story/2733336/director-vinodchopra-ki-film-zeeroserestart-ka-teaser-release,معروف فلم ساز ودھو ونود چوپڑا نے اپنی نئی فلم زیرو سے ری اسٹارٹ کا ٹیزر جاری کردیا ٹیزر کا آغاز سادہ سوال سے ہوتا جب آپ نے خواب دیکھا کیا سوچا تھا سوال دیکھنے کو ماضی یادوں بچپن خوابوں جاتا زیرو سے ری اسٹارٹ چوپڑا پچھلی فلم بارہویں فیل کا تسلسل اس کا مقصد زندگی میں نئے آغاز کا حوصلہ دینا فلم ذریعے پیغام دیا گیا زندگی میں کبھی بھی اپنا خواب کرنے لیے نہیں اس کہانی میں مختلف شعبوں ابتدائی خوابوں امیدوں کو سے جوڑنے کوشش ودھو ونود چوپڑا نے فلم بارے میں کہا ہم سب زندگی میں زیرو لمحہ ہوتا جب ہم نے بار خواب دیکھا تھا فلم اس لمحے کا جشن یاد دہانی بھی نئے آغاز لیے کبھی نہیں فلم ریلیز تاریخ 13 دسمبر 2024 مقرر,entertainment,819.0
12,عمر بڑھنے کے ساتھ وزن کم کرنا مشکل ہوتا ہے، ابھیشیک بچن کا دلچسپ انکشاف,https://www.express.pk/story/2733331/umer-barhane-ke-sath-weight-kam-karna-mushkil-hota-hy-abhishekbachachan,ابھیشیک بچن نے اپنی نئی فلم وانٹ ٹو ٹاک میوزک لانچ موقع جسمانی تبدیلی کردار تیاری بارے میں دلچسپ باتیں کیں فلم پوسٹر اپنے اضافی وزن کو دیکھتے انہوں نے مزاحیہ انداز میں کہا اب میں اس حالت میں نہیں مگر تجربہ بہت کچھ سکھانے والا تھا ابھیشیک نے فلم کردار لیے وزن بڑھانے بارے میں گفتگو کہا چیلنج تھا عمر ساتھ وزن کم کرنا واقعی مشکل ہوجاتا انہوں نے شوجیت سرکار کا شکریہ ادا کیا انہوں نے انہیں مختلف کردار آزمانے کا موقع دیا جس نے انہیں اپنی روزمرہ زندگی معمولات سے باہر نکالنے میں مدد وانٹ ٹو ٹاک کو شوجیت سرکار نے ڈائریکٹ کیا اسے 22 نومبر 2024 کو سینما گھروں میں ریلیز کیا جائے گا فلم میں ابھیشیک ساتھ جانی لیور بھی اہم کردار میں نظر آئیں,entertainment,761.0
13,ملائکہ اروڑا والد کے انتقال کے بعد کام پر واپس، والد کے نام نئے پروجیکٹ کا اعلان,https://www.express.pk/story/2733327/malaikaarora-walid-ki-wafat-ke-bad-kam-par-wapis-aagyien,مشہور اداکارہ ملائکہ اروڑا حال میں والد انتقال بعد دوبارہ اپنے کام میں مشغول انہوں نے والد وفات بعد کچھ وقت وقفہ لیا اپنی فیملی ساتھ وقت گزارا اپنی 49 ویں سالگرہ بھی انہوں نے سادگی سے منائی اب ملائکہ اپنے مختلف پروجیکٹس کام کر جن میں مختلف برانڈز اشتہارات ڈانس رئیلٹی شو جج بننا اسٹارٹ اپ شو میں بطور بزنس انویسٹر شامل ہونا بھی شامل اداکارہ نے اپنی زندگی میں مشکل حالات کا سامنا کیا جیسے طلاق آن لائن تنقید حالیہ ذاتی نقصان انہوں نے اپنے والد یاد میں خاص پروجیکٹ کام کرنے کا اعلان بھی کیا ملائکہ کا کہنا یہی میرے والد چاہتے میں آگے بڑھوں زندگی میں مثبت رہوں,entertainment,685.0
14,ڈائریکٹر دھرمیش درشن کا دو بار شاہ رخ خان کی فلمیں ٹھکرانے کا انکشاف,https://www.express.pk/story/2733325/directordharmaish-ka-2bar-shahrukhkhan-ki-films-thukrane-ka-inkishaf,بالی ووڈ معروف ہدایتکار دھرمیش درشن نے حالیہ گفتگو میں شاہ رخ خان ساتھ اپنے تعلقات ان پیشکشوں بارے میں انکشافات دھرمیش درشن نے بتایا شاہ رخ خان نے انہیں بار فلموں پیشکش مگر انہوں نے اپنی اصولوں باعث قبول نہیں کیں انہوں نے کہا 2004 میں کریم مورانی فلم بنانا چاہتے جس میں شاہ رخ خان کو لینا تھا مگر میں بےوفا میں مصروف تھا اسی طرح شاہ رخ نے اپنی پروڈکشن کمپنی ریڈ چلیز تحت بھی فلم پیشکش مگر میں نے اصولی اسے رد کر دیا دھرمیش درشن نے شاہ رخ خان تعریف کہا وہ حقیقی عظیم فنکار اپنے کامیابی مستحق سچے اسٹار ہونے ساتھ ساتھ ان میں کلاس سخاوت بھی انہوں نے مزید کہا جب بھی ہم ملتے وہ ہمیشہ میرا احترام وہ کبھی ناراض نہیں میں ان پیشکش قبول نہیں کر پایا یقینا میرا نقصان میں ان ساتھ کام نہیں کر سکا,entertainment,873.0
15,آر مادھون کی نئی فلم ’’حساب برابر‘‘ کا ورلڈ پریمیئر IFFI میں ہوگا,https://www.express.pk/story/2733323/rmadhavan-ki-new-film-hisabbrabar-ka-worldpremier-iffi-me-hoga,بالی ووڈ معروف اداکار آر مادھون نیل نیتن مکیش فلم حساب برابر کا ورلڈ پریمیئر 26 نومبر 2024 کو 55ویں انٹرنیشنل فلم فیسٹیول آف انڈیا IFFI میں ہوگا جیو اسٹوڈیوز ایس پی سینیکورپ پیشکش اس فلم کہانی عام ریلوے ٹکٹ چیکر رادھے موہن شرما آر مادھون گھومتی جو اپنی بینک اکاؤنٹ میں معمولی سی بے ضابطگی کو پکڑتا جو بعد میں بڑے مالیاتی فراڈ کا انکشاف بن جاتی نیل نیتن مکیش فلم میں مکی مہتا نامی بینکر کا کردار ادا کر جو اس فراڈ میں ملوث جیسے جیسے رادھے کو دھوکہ دہی سسٹم کا سامنا ہوتا اسے اپنی ذاتی زندگی مسائل کا بھی سامنا کرنا پڑتا کلہاری بھی اہم کردار میں نظر آئیں فلم میں انصاف ایمانداری حق باطل موضوعات کو اجاگر کیا گیا فلم بارے میں بات آر مادھون نے کہا حساب برابر صرف کرپشن خلاف جنگ نہیں بلکہ ذاتی کمزوریوں سے نبرد آزما ہونے کا سفر بھی فلم ڈائریکٹر اشونی دھیر نے کہا سنسنی خیز فلم جو عام آدمی جنگ کو اجاگر ناظرین کو تفریح ساتھ پیغام بھی,entertainment,1017.0
16,ورون دھون اور سمنتھا کی جاسوسی سیریز نے پرائم ویڈیو پر مقبولیت کے ریکارڈ توڑ دیے,https://www.express.pk/story/2733312/varundhawan-or-samantha-ki-series-ne-primevideo-par-maqboliat-ke-record-banadie,بھارتی جاسوسی سیریز سائیٹیڈل ہنی بنی نے پرائم ویڈیو ریلیز دنیا بھر میں مقبولیت جھنڈے گاڑ دیے راج اینڈ ڈی ہدایت کاری میں بنائی اس سیریز میں ورون دھون سمنتھا مرکزی کردار نبھا سیریز نے ریلیز پہلے ویک اینڈ میں 200 ممالک میں شائقین توجہ حاصل 150 سے زائد ممالک میں ٹاپ 10 فہرست میں شامل پرائم ویڈیو انٹرنیشنل اوریجنلز سربراہ جیمز فیریل کا کہنا ویب سیریز کامیابی سے ثابت ہوتا غیر انگریزی زبانوں مقامی مواد کو بھی عالمی سطح پسند کیا جا رہا سیریز بھارتی اوریجنلز سربراہ نکھل مدھوکھ نے بتایا مقامی کہانیاں عالمی ناظرین دلوں راج کر,entertainment,636.0
17,برطانوی مصنفہ سمانتھا ہاروی نے 'بکر پرائز' جیت لیا,https://www.express.pk/story/2733307/britishwriter-samanthaharvay-ne-bookerprize-jeet-lia,برطانوی مصنفہ سمانتھا ہاروی نے اپنے مختصر ناول آربیٹل لیے معروف بکر پرائز جیت لیا ناول انٹرنیشنل اسپیس اسٹیشن موجود چھ خلابازوں کہانی بیان کرتا جو زمین کو دیکھتے زندگی خواہشات ماحولیات نقصان غور 50 ہزار پاؤنڈ انعام جیتنے والی کتاب صرف 136 صفحات مشتمل خلا میں ترتیب بکر ایوارڈ یافتہ کہانی سمانتھا ہاروی نے اپنی کامیابی بعد کہا میں نے جیتنے امید نہیں اپنی تقریر میں انہوں نے اس ایوارڈ کو ان تمام نام کیا جو زمین انسانیت زندگی وقار امن لیے آواز اٹھاتے ججوں صدر ایڈمنڈ ڈی وال نے کہا زخمی دنیا کہانی جسے سمانتھا نے منفرد گہری نظر سے بیان کیا ناول ہاروی کا پانچواں کام جو ان کتاب وائلڈرنیس 15 سال بعد شائع,entertainment,770.0
18,ابھیشیک کی شو’کون بنے گا کروڑ پتی‘ میں انٹری، امیتابھ بچن نے پچھتاوے کا اظہار کردیا,https://www.express.pk/story/2733305/abhishaikh-ki-kbc-main-entry-amitabh-ne-pachtawe-ka-izhar-kardia,بالی وڈ شہنشاہ امیتابھ بچن مقبول ٹی وی شو کون بنے گا کروڑ پتی سیزن 16 میں جلد دلچسپ قسط نشر ہونے والی جس میں ان بیٹے اداکار ابھیشیک بچن بطور مہمان خصوصی شرکت بھارتی میڈیا چینل جانب سے شیئر پرومو میں ابھیشیک بچن اپنے والد مخصوص انداز میں 7 کروڑ روپے اعلان نقل نظر جس امیتابھ حیران کر ہنسنے ابھیشیک نے مزید بتایا ان گھر بچے کھانے دوران کسی بھی سوال جواب مل کر 7 کروڑ روپے کا نعرہ لگاتے اس امیتابھ نے مزاحیہ انداز میں کہا ابھیشیک کو یہاں بلا کر بہت بڑی غلطی کردی A post shared by Sony Entertainment Television sonytvofficial واضح امیتابھ بچن اس سیزن لیے قسط 5 کروڑ بھارتی روپے وصول کر جب گزشتہ سیزن میں ان کا معاوضہ 4 سے 5 کروڑ روپے تھا شو کا دلچسپ لمحہ ناظرین کو محظوظ کرنے لیے جلد نشر ہوگا,entertainment,838.0
19,بھارتی اداکارہ رِدھی ڈوگرا کے فواد خان کے ساتھ اپنی فلم  کے حوالے سے اہم انکشافات,https://www.express.pk/story/2733300/indianactress-ridhikadogra-ke-fawadkhan-ke-sath-film-par-important-inkishfat,بھارتی اداکارہ دھی ڈوگرا نے پاکستانی سپر اسٹار فواد خان ساتھ اپنی فلم عبیر گلال حوالے سے اہم انکشافات فلم فواد خان بالی ووڈ میں واپسی کا نشان جو وانی کپور ساتھ رومانوی کہانی مبنی حالیہ انٹرویو میں دھی نے کہا میں نے فلم سائن کرنے سے پہلے قانونی تسلی پاکستانی اداکار ساتھ کام کرنا بھارت میں اجازت یافتہ انہوں نے مزید کہا آرٹ میں کسی قسم سرحد یا تقسیم نہیں ہونی چاہیے لیکن میں نے قانون دائرے میں رہ کر فیصلہ کیا فلم شوٹنگ اکتوبر 2024 میں لندن میں شروع ہدایتکارہ آرتی ایس بگدی مطابق فلم محبت زندگی زخموں کو بھرنے کہانی جہاں دونوں کردار اپنے سفر میں عشق کو دریافت 2019 میں پاک بھارت کشیدگی دوران پاکستانی فنکاروں مکمل پابندی عائد کر لیکن 2023 میں بمبئی ہائی کورٹ نے ان پابندیوں کو نرم کر دیا فواد خان کا آخری بالی ووڈ پروجیکٹ اے دل مشکل تھا جس میں انہوں نے رنبیر کپور انوشکا شرما ایشوریہ رائے ساتھ اہم کردار ادا کیا تھا اب ان نئی فلم کا انتظار شائقین شدت سے کر,entertainment,1027.0
20,نازیبا ویڈیو لیک ہونے کے بعد بھارت میں مناہل ملک کی شہرت میں غیر معمولی اضافہ,https://www.express.pk/story/2733296/manahil-maliks-incredible-popularity-in-india-after-leak-video,بھارت میں ان دنوں پاکستان ٹک ٹاک اسٹار منال ملک مقبولیت میں غیر معمولی اضافہ دیکھنے میں ا یا جس وجہ ان نازیبا وائرل ویڈیو گوگل ٹرینڈز مطابق بھارتی ریاستوں جیسے اتر پردیش بہار چندی گڑھ مغربی بنگال مقبوضہ جموں کشمیر میں مناہل ملک ویڈیوز تلاش کرنے والوں تعداد میں نمایاں اضافہ رجحان اس وقت مزید بڑھا جب ان ویڈیو جس میں وہ مشہور گانے ماموشی رقص کر انسٹاگرام وائرل ا سمانی جینز بلیک ٹاپ بلیک شیڈز میں ان کا منفرد انداز بھارتی صارفین خاص توجہ کا مرکز بن گیا اس ویڈیو کو اب 4 2 ملین سے زیادہ لائیکس کمنٹس مل بھارتی صارفین نے پاکستانی ایچ ڈی ویڈیو پاکستانی وائرل ایم ایم ایس جیسی اصطلاحات بھی بڑی تعداد میں سرچ کیں مناہل ملک شہرت میں اضافے بڑی وجہ ان ان سابق بوائے فرینڈ نجی ویڈیو کا لیک ہونا بھی جس نے کچھ دن قبل سوشل میڈیا تہلکہ مچا رکھا تھا بعض نے اس ویڈیو کا مناہل ملک جانب سے کیا گیا پبلسٹی اسٹنٹ قرار دیا جبکہ دیگر نے ان حق میں آواز اٹھائی کہا ٹک ٹاکر کو بدنام کرنے اے ا ئی مدد سے جعلی ویڈیو تخلیق یاد پاکستانی اداکارہ مشی خان نے اس ویڈیو کو شہرت حاصل کرنے کوشش قرار کر مناہل ملک کو سخت تنقید کا نشانہ بنایا تھا اس تنازعے بعد مناہل ملک نے انسٹاگرام جذباتی پیغام بھی شیئر کیا تھا جس میں انہوں نے اعلان کیا تھا سوشل میڈیا سے دوری اختیار کر,entertainment,1357.0
21,دلجیت دوسانجھ کو کنسرٹ سے پہلے سرکاری نوٹس مل گیا,https://www.express.pk/story/2733276/official-notice-issued-to-diljit-dosanjh-ahead-of-concert,بھارتی ریاست تلنگانہ حکومت نے معروف پنجابی گلوکار دلجیت دوسانجھ کانسرٹ حوالے سے نوٹس جاری کیا بھارتی میڈیا رپورٹس مطابق حیدرآباد میں رواں ہفتے دلجیت دوسانجھ کانسرٹ کا انعقاد متوقع جس لیے انتظامیہ کو حکومت جانب سے نوٹس زریعے ہدایات جاری کردہ نوٹس میں کہا گیا کانسرٹ دوران ایسے گانے نہ گائے جائیں جو شراب منشیات یا تشدد کو فروغ مزید برآں اسٹیج بچوں شرکت پابندی عائد بچوں حفاظت پیش نظر اونچی آوازوں فلیش لائٹس استعمال کو محدود رکھنے بھی ہدایت نوٹس گزشتہ ماہ نئی دہلی جواہر لال نہرو اسٹیڈیم میں ہونے دلجیت دوسانجھ کانسرٹ بعد جاری کیا گیا جہاں گلوکار نے کیس پنچتارا پٹیالہ پیگ جیسے گانے گائے اس کنسرٹ بعد چندی گڑھ بعض نے الزام لگایا ان گانوں میں شراب تشدد کو فروغ دیا گیا جس مختلف حلقوں نے تشویش کا اظہار کیا تھا تلنگانہ حکومت نے اس نوٹس ذریعے کنسرٹ انتظامیہ واضح کیا وہ قوانین پاسداری عوامی تحفظ کو یقینی بنائیں قوانین خلاف ورزی سخت ایکشن لیا جائے گا,entertainment,1051.0
22,وائرل ہونے والی مبینہ نازیبا ویڈیوز پر متھیرا کا ردعمل سامنے آگیا,https://www.express.pk/story/2733270/matheras-reaction-to-the-alleged-indecent-videos-that-went-viral-cam-out,پاکستان شوبز اداکارہ ماڈل میزبان متھیرا نے حالیہ دنوں سوشل میڈیا وائرل ہونے والی نازیبا ویڈیوز کو مسترد انہیں مصنوعی ذہانت اے مدد سے تیار کردہ جعلی قرار دیا ایکس سابقہ ٹوئٹر اکاؤنٹ جاری بیان میں متھیرا نے کہا ان نام تصاویر کا غلط استعمال کر جعلی مواد تخلیق کر ان سے منسوب کر انہوں نے لکھا شرم مجھے اس فضول بکواس سے رکھیں انسٹاگرام اسٹوری میں متھیرا نے وضاحت ویڈیوز اے سے تیار حقیقت میں ان ویڈیوز سے ان کا تعلق نہیں انہوں نے بتایا ان جسم انگلیوں جگہ جگہ ٹیٹوز موجود جو ویڈیوز میں نظر نہیں آتے جس سے صاف معلوم ہوتا جعلی اداکارہ نے بھی بتایا ویڈیوز سال پرانی اس وقت بھی انہیں شدید ذہنی پریشانی کا سامنا کرنا پڑا تھا انہوں نے اس معاملے ایف اے سے بھی رجوع کیا تھا متھیرا نے مزید کہا سوشل میڈیا جعلی ویڈیوز ذریعے ان کردار کو بدنام کرنے کوشش جا انہوں نے کہا کبھی ایسی نازیبا ویڈیوز نہیں بنائیں سے درخواست وہ ان شخصیت کو غلط انداز میں پیش کرنے سے گریز,entertainment,1091.0
23,کورین ڈرامے اور فلمیں بالی ووڈ کی کاپی لگتی ہیں، دیشا پٹانی,https://www.express.pk/story/2733262/korean-content-looks-like-a-copy-of-bollywood-disha-patani,بھارتی اداکارہ دیشا پٹانی کا کہنا انہیں ایسا محسوس ہوتا کورین کانٹینٹ کو بالی ووڈ سے متاثر ہوکر بنایا جاتا دیشا پٹانی کوریائی کانٹینٹ مداح وہ کورین اینیمیٹڈ فلموں ساتھ ساتھ کورین ڈراموں کو بھی بہت پسند یہی نہیں بلکہ ان پلے لسٹ میں کورین گانے بھی شامل جو وہ جم سیشن دوران سنتی حالیہ انٹرویو میںدیشا نے جنوبی کوریائی انڈسٹری مواد بارے میں بات کہا میں بچپن سے کورین اینیمیٹڈ سیریز دیکھتی آ جیسے ڈریگن بال زی وغیرہ ان کہانیاں جذباتی پہلو بے مثال ان میں قسم موضوعات شاندار کہانیاں ان جذباتی پہلوؤں کا جواب نہیں A post shared by disha patani paatni dishapatani کورین پروجیکٹس اپنی رائے کا اظہار دیشا نے کہا کوریا فلمسازی سیریز رومانوی کہانیوں میں بہترین میں محسوس ان پہلو بولی ووڈ سے متاثر ان کا میوزک فیشن ثقافت مجھے بہت پسند اپنے کام حوالے سے دیشا نے اعتراف کیا وہ سوچتی جتنا کام انہیں کرنا چاہیے وہ اتنا نہیں کرتیں انہوں نے کہا میں تبھی پروجیکٹ جب مجھے واقعی پسند آتا یا میں اس سے متاثر اندرونی احساس اگر مجھے وہ احساس نہ ملے میں کچھ نہیں کر سکتی A post shared by disha patani paatni dishapatani یاد دیشا پٹانی نے تامل فلم انڈسٹری میں اپنی نئی فلم کانگوا زریعے ڈیبیو کیا جو 14 نومبر کو ریلیز اس فلم میں تامل ہیرو سوریا بوبی دیول بھی مرکزی کردار ادا کر دیشا تازہ ترین فلم کانگوا 14 نومبر کو ریلیز سوا میں سوریا بوبی دیول مرکزی کرداروں میں جبکہ فلم ہدایتکاری شیوا نے,entertainment,1597.0
24,نوجوت سنگھ سدھو نے 5 برس بعد ’کپل شرما شو‘ چھوڑنے کی اصل وجہ بتا دی,https://www.express.pk/story/2733251/navjotsingh-sidhu-revealed-the-real-reason-behind-leaving-thekapilsharmashow-after-5-years,نوجوت سنگھ سدھو مشہور بھارتی کامیڈی شو گریٹ انڈین کپل شو چھوڑنے وجہ سامنے ا بھارتی میڈیا مطابق سدھو جو پہلے کپل شرما مشہور کامیڈی شو کا حصہ پانچ سال وقفے بعد نیٹ فلکس اس شو میں سے نظر آئیں ان خصوصی ایپی سوڈ جھلکیاں سامنے ا جس مداح پروگرام میں انکی واپسی خوش دکھائی دیئے حال میں انٹرویو میں سدھو سے ان شو چھوڑنے وجہ پوچھی اس سوال سدھو نے سفارتی انداز میں جواب دیا ان کا کہنا تھا سیاسی وجوہات تھیں جن میں بات نہیں کرنا چاہتا کچھ دیگر وجوہات بھی تھیں یاد ان شو چھوڑنے وقت قیاس آرائیاں تھیں پلوامہ حملے ان بیانات بعد چینل نے انہیں شو سے باہر کر دیا تھا کپل شرما تعریف سدھو نے کہا کپل شرما شو ایسا گلدستہ تھا جو خدا نے بنایا تھا اس خوشبو مختلف اسے بدل نہیں سکتا کپل نابغہ جنہیں مشکل وقت میں بھی میں نے ہمیشہ سپورٹ کیا سدھو نے اپنی خواہش کا اظہار کیا وہ شو تمام کرداروں کو مرتبہ ساتھ دیکھنا چاہتے انہوں نے کہا میری خواہش وہ گلدستہ دوبارہ ڑ جائے دادی علی اصغر گتھی سنیل گروور سمیت سبھی واپس آئیں واضح کپل شرما شو کا خصوصی ایپی سوڈ جس میں سدھو اہلیہ نوجوت کور سابق کرکٹر ہربھجن سنگھ ان اہلیہ گیتا بصرہ بھی شامل 16 نومبر کو اسٹریمنگ پلیٹ فارم نیٹ فلکس نشر ہوگا جس جھلکیاں وائرل,entertainment,1329.0
25,عدنان صدیقی کی شاہ چارلس سے ملاقات کی تصاویر وائرل,https://www.express.pk/story/2733247/photos-of-adnan-siddiquis-meeting-with-king-charles-went-viral,پاکستان شوبز انڈسٹری معروف اداکار عدنان صدیقی کو برطانوی شاہ چارلس سوم سے ملاقات کا اعزاز حاصل جس تصاویر انہوں نے سوشل میڈیا شیئر بکنگھم پیلس میں ہونے والی اس مختصر مگر یادگار ملاقات کا احوال انہوں نے سوشل میڈیا اپنے مداحوں ساتھ شیئر کیا مداحوں کو کنگ چارلس بارے میں اپنے خیالات سے ا گاہ کیا انسٹاگرام شیئر تصاویر میں عدنان صدیقی شاہ چارلس سوم کو خوشگوار موڈ میں گفتگو دیکھا جا سکتا عدنان نے کیپشن میں لکھا گفتگو مختصر مگر پرجوش جیسے پلک جھپکتے مختلف دنیا دوسرے سے مل A post shared by Adnan Siddiqui adnansid1 عدنان کا کہنا تھا شاہ چارلس سوم میں کو پ رسکون کرنے خاص صلاحیت جو ان ذہن دیرپا اثر چھوڑ انہوں نے انسٹا اسٹوری میں بکنگھم پیلس تقریب کا دعوت نامہ بھی شیئر کیا تقریب 13 نومبر 2024ء کو شاہ ملکہ جانب سے فلم ٹیلی ویژن انڈسٹری میں نمایاں خدمات انجام دینے والی شخصیات اعزاز میں منعقد جس میں عدنان صدیقی کو بھی مدعو کیا گیا تھا واضح 55 سالہ عدنان صدیقی پاکستان مایہ ناز فنکاروں میں سے 1994ء میں پی ٹی وی ڈرامہ عروسہ سے اداکاری کا آغاز کرنے عدنان نے لالی ووڈ بالی ووڈ ہالی ووڈ میں بھی اپنی صلاحیتوں کا لوہا منوایا,entertainment,1210.0
